x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
2.39999999999999991118215802998747677e+00,-8.32994195728468858901118526832410107e-01,1.05199781921045105604571135165430591e+00,-2.56099073481982502426808650974457408e-01,-3.77028733071008248101186114774537095e-01,1.74345856597688609809088736608514271e-01,2.01362326473319583778814254496591135e-01,1.28452786255382948157412362251685445e-02,-2.04834951512750058975803499799992836e-02,4.15676652573671437307826996604380748e-03,-7.94115276448508626754950969430252317e-01,-2.21897401464801102078165711158539743e-01,1.00056267791330960200678946253403175e+00,2.29329156701164439170523596104379754e-01,4.55428921303653033188390738602622148e-01,-6.85308078004817495051872958045199976e-01,-9.96434731690436654908472020845808614e-02,-4.88198060568357388192441347333706899e-02,1.47013279225879405711054016016821785e-01,3.09386185167213911828554273597546853e+00,3.41988167103575025971769940596542875e-15,1.67991849668655433660700788004458283e+00,2.15921797606085860766839525645168552e+00
2.50000000000000000000000000000000000e+00,-9.05813990514108357255756082151319967e-01,1.02547385065394676866597913988914556e+00,-1.58300310139838729407233378940473315e-01,-3.49091455518222685732080681659773715e-01,2.19497046859046380709452389672284193e-01,1.28218858659176248238904388490093582e-01,2.85392186494052808698284955786331863e-03,-2.52677251911327488364118894395383201e-02,1.87873533261922241777460451645754754e-02,-6.62287699363456983856217967579419592e-01,-3.10417254292426263796394193479890157e-01,9.57254953655883120826284943004548935e-01,3.23068568023592667136367242490087103e-01,4.46543519283360880512580582349043631e-01,-7.70162087306953570341906448177328686e-01,-9.95222553257211077348300918997454853e-02,-4.66268349047418069860749621645593240e-02,1.44699090230462916121867733263174754e-01,3.73647576857528829208376919268630445e+00,3.91187852897170017104954556835420787e-15,1.87066410928391451657343585450428641e+00,2.13652213926782908173212290942423973e+00
2.60000000000000008881784197001252323e+00,-9.65638528639691592315241092477977816e-01,9.89506977627979682956225130185241367e-01,-6.40538989882884213527888539599975709e-02,-3.13543265380338265694222998016588718e-01,2.63363876511532827985120601364507557e-01,4.87488388688053786549377133267202291e-02,-6.95910438486195428918275381810829303e-03,-2.97474717611573612519846239634419541e-02,3.29351261460193191065622321361380665e-02,-5.35828023831033372898235030821096140e-01,-4.11118969631203403151355176844449974e-01,9.31496993462236649223262989610785541e-01,3.83036998199478526182165453656462274e-01,4.28869329576565797821847470339246500e-01,-8.12456327776044346696971547333906775e-01,-9.63847264338215276642460109360437690e-02,-4.25830439237875297993296993903315279e-02,1.37517770357609058864538389525245043e-01,4.07532230389721616958809136121999472e+00,3.63543190909527534298075500178785416e-15,1.94879032190589556466909021148960702e+00,2.12205110414063912233684289496725531e+00
2.70000000000000017763568394002504647e+00,-1.01338163583406913087130297797750313e+00,9.42796167998470666402829491945179587e-01,2.88550178355981210418741747295030773e-02,-2.73296470888253408643469581203354553e-01,3.04770260564674957104582269517913034e-01,-3.29593396764216097857181514678843018e-02,-1.63762276953479957199604000108294202e-02,-3.36889843016205846858053452338341230e-02,4.61487619969685841082384486709386403e-02,-4.21265033490460233192675664693240648e-01,-5.25350084646111879200858482564673839e-01,9.31165118136571985567206929203153528e-01,4.18595569124745841448199506099230286e-01,3.96102330538759585342796925070591517e-01,-8.15247899663505449483955054508020623e-01,-9.18241139004216535669778955947008917e-02,-3.56705946069730031715408629598545333e-02,1.26044708507394658139481437753424985e-01,4.08930614817422244389177876655594446e+00,3.66970524440853686236896291799861559e-15,1.99284280222075086803115004487524390e+00,2.12125452828760498925596679903167991e+00
2.79999999999999982236431605997495353e+00,-1.05034422448674971926954015670749189e+00,8.84026103977532658325987545796360291e-01,1.23042670509216704802158804558222059e-01,-2.30351302551156348989144421496474030e-01,3.41803388509987249275078002180024621e-01,-1.12992635958830963880979823664840597e-01,-2.53118788202508964602523957849573897e-02,-3.67446548018074740197667590588403945e-02,5.79950836220583743195697073417601914e-02,-3.20192054557948705191912005365732003e-01,-6.51746952422725266762709625885554282e-01,9.56489006980673845128294413196524460e-01,4.38267611214337180601866377421932717e-01,3.39863374432729203434815409914058712e-01,-7.78680985647066406729640410674190346e-01,-8.68861462328816940008609962781017017e-02,-2.46492637771574882943188873545867636e-02,1.10085410010039183696142562831557962e-01,3.77973090736757766361364474505535327e+00,4.49691818622979249490411784581268665e-15,2.06402263110369873050063373447260366e+00,2.14196803718202869413733923178287527e+00
2.89999999999999991118215802998747677e+00,-1.07783047463611565391273056890342849e+00,8.12239221358615551355992396388976044e-01,2.20770803277499733700549871111455445e-01,-1.85953681851438258707979857263435275e-01,3.71644868261624198393223112581532992e-01,-1.87286736410186005550730278127352130e-01,-3.37603644686900543191167098652071846e-02,-3.84405521933425737851213880400118910e-02,6.79944666620326320808664994748687476e-02,-2.31390175733084278330091386569324914e-01,-7.84137302270278502562287663770558854e-01,1.00007747800336265406605183228512312e+00,4.48548778601637533600741017768159140e-01,2.50744700733580240458594877985945462e-01,-6.99843479335217796752294519092303807e-01,-8.21443369801517334939243352086367439e-02,-8.29793777917383760138805424892844041e-03,8.89922747593255724962750686564347623e-02,3.16399898274971946854350335343042389e+00,3.31358261848045856316213578817424321e-15,2.23718322049781906256868590451296929e+00,2.16548689048082169574676941321766346e+00
3.00000000000000000000000000000000000e+00,-1.09694670331441633425366382837826416e+00,7.27420483700028334048191415938692645e-01,3.23160769614387618634489615986489365e-01,-1.40803830965626406149926606602148208e-01,3.90608321117392127131399700257428256e-01,-2.51455040151765789117400896292499194e-01,-4.17554484408670047161004286340023938e-02,-3.82043162451838475444679893342975342e-02,7.56083146860508563742746686096369101e-02,-1.52305821114520527332183744505331911e-01,-9.09652050019478679334420900280486612e-01,1.04650787113399907984027742673105769e+00,4.53906994063915354140853242628299370e-01,1.21571559097770103547893879600477723e-01,-5.76028553161685480381705745566976731e-01,-7.78363599271829240126900388605667165e-02,1.40007730068619544933526938785395070e-02,6.23855869203209709203000241808967348e-02,2.39312803364450388254880408567260019e+00,3.46876303813814414173594423465253322e-15,2.58307714766542022226006499350146273e+00,2.18162438752962128323298930912764424e+00
3.10000000000000008881784197001252323e+00,-1.10851304821246585386926076566903279e+00,6.31161730009613405752351243231063294e-01,4.29440868202852053831132230934801490e-01,-9.52406045052846396892889276255563612e-02,3.94635877662993474884085720394511907e-01,-3.01100823157708905601165375234139051e-01,-4.93427674984306527269727730820748474e-02,-3.54687306696432386624925591150544209e-02,8.03150481680738956402494319101535845e-02,-7.98590670633829643869854844645197230e-02,-1.00958282923292242379883311433044454e+00,1.07399189629630526135949138074020424e+00,4.57175240825067477855925407855219979e-01,-4.68313127913178537802642415722412926e-02,-4.10893928033749646768619789621177747e-01,-7.39774043185533909646981540956958640e-02,4.13744175335435902358058108393718048e-02,3.11529867850098021298550224551936341e-02,1.79338366699315643337797610001871362e+00,2.77294471351795176839963860849990314e-15,3.02609337948486980953925069141319007e+00,2.19119880388834849749328761554380740e+00
3.20000000000000017763568394002504647e+00,-1.11303152679831683738466942003635697e+00,5.26967646320711386872286743649727264e-01,5.36608430477605043511810889833376767e-01,-4.93838653483232135490000492776199235e-02,3.80386365425096884561872763553497182e-01,-3.32763050076773743689682076569025238e-01,-5.65614594584262859161400876922264341e-02,-2.98570053441133809726246720176189343e-02,8.17770148025396712766267084945569707e-02,-1.08009257829480996759571927104492045e-02,-1.06600383836418630604240945249049158e+00,1.06135476414713427889203942714617813e+00,4.59960251977502469848877731219791708e-01,-2.40487608197641543928893119358328811e-01,-2.20022643779860948612943235199661765e-01,-7.04303705023799102330517480557486377e-02,7.08672228388833493061578601569075417e-02,-1.88685233650343767214343290228927600e-03,1.58012071145504029434647463858709671e+00,5.26857204452170224259162974461586984e-15,3.25653800060825325693671881882674764e+00,2.19470283196984981617927383077885884e+00
3.29999999999999982236431605997495353e+00,-1.11067583252774291542234122401361820e+00,4.19649287993567295508078865363054906e-01,6.40026094534175200198896077047222189e-01,-3.24166744605878581039612667693580467e-03,3.46534650540788367352390871059653147e-01,-3.45108533094729656489244886503830074e-01,-6.34306827865577539257741879023109674e-02,-2.13711298099741389225313917267172083e-02,8.00153625965318973732453774854271421e-02,5.81817799903854570641001536895752947e-02,-1.07239415656528825447818580422186623e+00,9.98762376574902670587758432477528566e-01,4.62924737309644616074739667209744573e-01,-4.34245387815751382545245424066090768e-01,-2.92293494938932562224528664818537868e-02,-6.69342835570578729610686257947718441e-02,9.81020209242122847778420922655654649e-02,-3.26177373671544104158107872719241031e-02,1.76253434712876844159268330258782953e+00,5.01726424265317918807810488812145276e-15,3.05406956129419061850005252291316486e+00,2.19231090789076252747817355677826426e+00
3.39999999999999991118215802998747677e+00,-1.10128472026140918151919742554536187e+00,3.13823087298220309637394144263978895e-01,7.34916182963188439451642504627956982e-01,4.32022412679443165461304689987848260e-02,2.94395822581468984690530874878413080e-01,-3.39468613849413378454352265826275910e-01,-6.99370808583568966123184636766681390e-02,-1.04448997744844732095615407168873379e-02,7.54505306328413744838976513216417202e-02,1.30482549953149972408218028797233339e-01,-1.03915380163695604794855385365216048e+00,8.93221251683805948714008606800165369e-01,4.65893832004279145351329494718716072e-01,-6.02638771795577109844269848462505017e-01,1.36194939791297941799981730405587983e-01,-6.30953874067168938539909733952954284e-02,1.19159968289674712176919948563951857e-01,-5.75145808829578169219662959697868622e-02,2.34021761597052901926474532956490293e+00,4.51999297080862386135924690394226365e-15,2.61686887731462105685557666089121181e+00,2.18387960240160232835581212103257041e+00
3.50000000000000000000000000000000000e+00,-1.08435140354619481759502047980540854e+00,2.12416488602341229883627787663582726e-01,8.17844464943853142566437420438313249e-01,8.99017173311193434300837289051520464e-02,2.27369728135631316433717213622683630e-01,-3.19196995466750739351932644304879075e-01,-7.60196019893537750606735985355245574e-02,2.18640833775976019365936638092248877e-03,6.87567436515940196661097281543755949e-02,2.09625837624135365974395342894150165e-01,-9.87975425255736773593214355831732367e-01,7.62899587631601280792491794882821147e-01,4.67760698598046814289767167965378932e-01,-7.30576037995263269614423386586382831e-01,2.62265339397216432631697595282804020e-01,-5.83434102086739491505493596010894933e-02,1.32048053102750883511540479860829582e-01,-7.51546428940769329600284410608704448e-02,3.10380866869494986826083504638518207e+00,3.67146181620451671925297605102106623e-15,2.26413527727392018056728254539138172e+00,2.16893571133089139938519193829508264e+00
3.60000000000000008881784197001252323e+00,-1.05900975808740434562513007031204429e+00,1.16072404523744282870203355365042938e-01,8.87301903563659604895176948193402348e-01,1.36640935857789876479476887339341219e-01,1.49741737039933572766010510008715815e-01,-2.88363222897723531004059878953064480e-01,-8.15482661516792656078737630736392533e-02,1.56849298757992336939287783522391463e-02,6.06418862758800368501183297928608741e-02,2.99261790250694544174265850473945043e-01,-9.41240651256703323484732196364479096e-01,6.26528861006008652484139127835773528e-01,4.66164190795042814002943517755298883e-01,-8.14885146056941793395247819379882832e-01,3.48170955261898956699345678286383973e-01,-5.18546780053266488941492215051548651e-02,1.36563793005557267968102598585569745e-01,-8.61591150002306176729906978815452296e-02,3.73749287600107582552055873748031445e+00,3.10434876105355737908363774265280643e-15,2.08700402910580320697269859101603654e+00,2.14665117659129333251662451767788645e+00
3.70000000000000017763568394002504647e+00,-1.02402989289889180575115899158717915e+00,2.34663886321163707456487998091090797e-02,9.43383054266774964430965929974384735e-01,1.82882294356881446528257639075918148e-01,6.57463153992161795700698448138806933e-02,-2.50664159756097710127340745322771272e-01,-8.62938390233920447487811829899919674e-02,2.92359247342363603897578075047653413e-02,5.16914642891556894322745696283746823e-02,4.02948987384848031114172018065442731e-01,-9.15308319800702572042966127784441170e-01,4.96909332415854414102466891664239406e-01,4.56912346753415469567970945361759661e-01,-8.58561442790825558383233257875887791e-01,4.01099096037410066122303689175927866e-01,-4.24495871076786496802170089589795872e-02,1.33167995245616178229968260586615618e-01,-9.21684081379375271487885724287661574e-02,4.08328740664356992784433941778843291e+00,1.79525831201828508298967041569786923e-15,2.01796629777049708016867063482937133e+00,2.11581113666907636090667052130899670e+00
3.79999999999999982236431605997495353e+00,-9.77857570904511451748774873476997895e-01,-6.79850414860698189205516574161069918e-02,9.87117162390580787379987774039334365e-01,2.27544710161249489285317238601578254e-01,-2.07088111043064950368217308217670314e-02,-2.08926449056943080547949549040748435e-01,-8.98871286081929032736119295908906259e-02,4.20594126852861648626486003226352478e-02,4.23162659229067436212923724830907563e-02,5.23429508925612337549910834021201786e-01,-9.19011048508633935902990897848379041e-01,3.80131539583021471526752845772418320e-01,4.33184362416466267600508174817084657e-01,-8.64228199123830518473238952100636453e-01,4.30493836707364228179772153945350376e-01,-2.84970278440233339459447119144608494e-02,1.21970250533263188224124867146599113e-01,-9.49232226892398528772174760332684508e-02,4.06420811432398465523618824590812437e+00,2.35496130726998142780686774746395086e-15,1.97836375532972547929150118864606504e+00,2.11170084761149221289497669744848989e+00
3.89999999999999991118215802998747677e+00,-9.18771445544728125945919741770863979e-01,-1.61381896649253500674714320231563910e-01,1.01988289219398113061650081009857233e+00,2.68701236906840957959774246087922870e-01,-1.05781056241181580400758464660189640e-01,-1.65065730665659466128910602516635499e-01,-9.17729733624045422016315637305090420e-02,5.33484741441199674749011493301061499e-02,3.27680492182845800741373066869255201e-02,6.60898890814236989766865219989050837e-01,-9.53820197883734385311820033402542521e-01,2.77471307069497268718627595358733615e-01,3.84806917991272677509070810837943819e-01,-8.30162826940426118266999934320877302e-01,4.44805908949153418064970500144731871e-01,-7.93171530521079451186173095166773318e-03,1.02308057744586730361959834459566449e-01,-9.58263424393759344491354243090289848e-02,3.51671813821133405486563106023822911e+00,2.06620651071524437749131975171329684e-15,1.88849088164992336003149039176110930e+00,2.13505600965350488956232374328762122e+00
4.00000000000000000000000000000000000e+00,-8.45287106604109260744741825279566149e-01,-2.59562822775287830537851058269274303e-01,1.04303447937939658256366513659489864e+00,3.03246802794034062070512596274255398e-01,-1.85194799732045475066649873262570292e-01,-1.20252553061988677844198323928552300e-01,-9.11817303005435012856339683872895762e-02,6.22004392773855712692506479608340595e-02,2.31798410231579355008680617846656113e-02,8.09745487497212616802500501317165402e-01,-1.01265622148014657709846063328135117e+00,1.87460733982933833469632913909428826e-01,2.98655493423143385253131494226389947e-01,-7.49636264041920394330954533890550432e-01,4.50430770618776986384864416325959306e-01,2.13517297122765735451387215187791313e-02,7.30498837269153958812940217273723346e-02,-9.58516134391919680254700640472817616e-02,2.18659458629541592067369037977186963e+00,1.58984940937250781997818238033125028e-15,1.59322384515657635468518381180595974e+00,2.17122415632398382038761192979046156e+00
4.09999999999999964472863211994990706e+00,-7.56950219138817099306447684571938608e-01,-3.64113919454980715616639702007252329e-01,1.05770368859379729348936514457516212e+00,3.26755818674935093499633272238110554e-01,-2.53889691426078436719708312333497422e-01,-7.51216772488567498907013406494449873e-02,-8.71768740061346597663280337633904577e-02,6.76237435721053748083656872668284655e-02,1.36066804340292905795249369264594692e-02,9.54346712372554869017055468205473586e-01,-1.07708841702614286754761724501267315e+00,1.07291704653587871704234558752442165e-01,1.62547147306448228425854772534473229e-01,-6.14834651925171320925928746057018770e-01,4.51737504618723069807115350184344772e-01,6.02987770822118847014800294590389801e-02,3.38498518495113378320493098131847572e-02,-9.55986289317232211325666600733540510e-02,1.89374713603350008916947899706428871e-01,1.14149180956072478914377381544878564e-15,8.99032252005865768880945592738549672e-01,2.20742411774900321048788257694896109e+00
4.20000000000000017763568394002504647e+00,-6.55437401478041829031379949238625083e-01,-4.74176004007772080997185350690863199e-01,1.06470795548581337588004856287537226e+00,3.34012549935301542151575001260707703e-01,-3.06365899055299672280303351128200085e-01,-2.99572008800019652524888107053041154e-02,-7.88701843861164798893080906149561736e-02,6.87198404457505825954396774093303115e-02,4.05889394036590305250885270721045040e-03,1.06829455253281195777639845055629000e+00,-1.11731373749791026922776136550809547e+00,3.35691849650981846250356968970489349e-02,-2.50968713152723453291283366095801988e-02,-4.26890164046258620426039287073648045e-01,4.51437035361530943062209000345027916e-01,1.06633157123429951650844250292784401e-01,-1.27084521707282367427730970893294716e-02,-9.53747049527017135071084740045851848e-02,-1.42996825938526472832279523572651669e+00,1.11628744683565752647566787620573679e-15,4.37902050111545134388179255403709360e-01,2.22472729561855744924806233338035010e+00
4.29999999999999982236431605997495353e+00,-5.45224771706265016904307933943631644e-01,-5.85736747291129601609738794494143146e-01,1.06451106899739407165073549633357485e+00,3.20656077755828600960817622973966214e-01,-3.38181984400279757677392546511954927e-01,1.51603566444510590649169831372275851e-02,-6.58257807446123963501520342610404300e-02,6.50612982280709796203004601722682645e-02,-5.47196748345857737443013733795587219e-03,1.12495070515852717754832714308281373e+00,-1.10305017412576878316284611851854092e+00,-3.73505310327585212118082426190285159e-02,-2.44448798239882900857480679267736737e-01,-2.07041235201725375429628718764907862e-01,4.50940033441608253594150774694444551e-01,1.53621910653224879504662399926033199e-01,-5.98167223960692076597392488228861840e-02,-9.52551882571556704439604719042773044e-02,-1.85987455415331315311533444400993176e+00,1.76042805584003009552192699953857818e-15,6.98053132681142580445615361376548645e-01,2.20511438911945663169419016770523110e+00
4.40000000000000035527136788005009294e+00,-4.32623234814970247145360402686002737e-01,-6.92578360270196873848276086700985607e-01,1.05720614508516656141553076223270308e+00,2.85334273486663277136773857504442454e-01,-3.47991174788516945181931165824775040e-01,6.02363513018535681230585880916065876e-02,-4.84167433770442003425505261990512662e-02,5.70267120357133007742656679451603254e-02,-1.49914186586690943989190041011497079e-02,1.11735769526361840962715336857775881e+00,-1.02358490695800451455302147892301060e+00,-1.09222788305614021900459107709504583e-01,-4.57605516196940598613745203870719807e-01,6.48009744003896225532121130421668395e-03,4.50575418756901613665465369228302773e-01,1.92606443422915518548619406620075919e-01,-9.89499115184901943697345117687699830e-02,-9.51065319044253227779222156524359370e-02,-1.06063097030044406476889662371831946e+00,1.35981514275425836344213778707229166e-15,4.17691187867942641641248641556538223e-01,2.14247170046880667960987590196872429e+00
4.50000000000000000000000000000000000e+00,-3.23230559003288658056530188906908572e-01,-7.88818045496238586088909349045098659e-01,1.04250815449952667185253931574763486e+00,2.30510608700429066346399919459451583e-01,-3.38243523471113673840117021388781095e-01,1.05257364770684505301177601872638618e-01,-2.77595629562315613080821247493815953e-02,4.57137213849690315106283555742097988e-02,-2.44806084287374640326722441081814985e-02,1.06585060255858356165143964086785246e+00,-8.95455697553346017375751126339450078e-01,-1.85844905005237671102015732583158311e-01,-6.30273189247755086115766921131268973e-01,1.80093842343521281679110953604191755e-01,4.49629346904233781743697344188876785e-01,2.18132823878500126388133016653130629e-01,-1.25014292448193330489250040852091231e-01,-9.45685314303067944979202966021691580e-02,8.33217806002781946617119501752313226e-01,1.85468434839106777131210523797455806e-15,1.18369489429177394573395988081942307e+00,2.04642934931703747958776917757220788e+00
