x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
4.59999999999999992228438827623904217e-02,9.90233230789588139078366512910755551e-01,-9.47280369756134916227172740630379742e-01,-4.29528610334532228511937722803758082e-02,-2.22906751490825038975241317463899719e-01,2.62626269919825180834655782476098002e-01,-3.97195184290001418594144650121982582e-02,4.12144646174324221288279743456410338e-01,5.23693887673866446072016884423423959e-01,-9.35848533848190621850034402445417488e-01,4.44332095371699418809281782461571189e-01,4.16043863276876087409191126620438095e-01,-8.60365958648575551728735134516426478e-01,1.45627954140081783407367765903472900e-12,3.92127702435437151737933821014479305e-11,5.97669629490850604081053631944087101e-02
4.70000000000000001110223024625156540e-02,9.90644810328838182264495632764538524e-01,-9.46756029167084960857627533772507679e-01,-4.38887811617532214068680989920308457e-02,-2.22462313254758639805538626906314965e-01,2.63042105191120945666682334800072960e-01,-4.05797919363623058611437078937580007e-02,4.11008034979736023482290662457892332e-01,5.24980883367150907236376195420416672e-01,-9.35998918346886885208404632443892195e-01,4.44550774028743581983415053187760501e-01,4.15632919368639061608620221947713533e-01,-8.60173693397382689102297500569890747e-01,1.52389212360048986738547682762145996e-12,4.00666673955742534499179947218793815e-11,6.11172816597995854914771030053088907e-02
4.80000000000000009992007221626408864e-02,9.91055254064671884465328490526989097e-01,-9.46230400803985030981177086590685319e-01,-4.48248532606868534841514039363037787e-02,-2.22017657146776229693082501055527195e-01,2.63457528236762244756649977375723130e-01,-4.14398710899860150635674763201959165e-02,4.09873039157018319186354375936128691e-01,5.26269435305289735125959590670149864e-01,-9.36152474462308008802051741171861554e-01,4.44767840658730568466606124250078908e-01,4.15219410058950571840935642341020733e-01,-8.59977250717681185817803992025516545e-01,1.58972834896076165023259818553924561e-12,4.09192765819544827620658761570617289e-11,6.24698310644619392295595616815262474e-02
4.90000000000000018873791418627661187e-02,9.91464563611902509122091415997207096e-01,-9.45703483112005346299311492466081524e-01,-4.57610804998971628227799235311255712e-02,-2.21572784774544953518682375142027656e-01,2.63872536485616610798826594435601061e-01,-4.22997517110716572801442192935733872e-02,4.08739657584229617821055295630142144e-01,5.27559540648625832591187546566720308e-01,-9.36309198232855404901980616762445451e-01,4.44983303976369890461783706291218668e-01,4.14803323881751262795316066993211260e-01,-8.59776627858121198767361998718846929e-01,1.65589764122842098004184663295745850e-12,4.17757316096924103358078287481981755e-11,6.38246138919289912605492531838535797e-02
5.00000000000000027755575615628913511e-02,9.91872740584207235313948149969504170e-01,-9.45175274539184370872751950494976979e-01,-4.66974660450228644411961994745272577e-02,-2.21127697737032589747893082292723349e-01,2.64287127355073464652848404452980672e-01,-4.31594296180408749049553221602573169e-02,4.07607889111181926157670254214963669e-01,5.28851196500267165687193924187480012e-01,-9.36469085611449046334601952968026776e-01,4.45197172665687045334137078191410057e-01,4.14384649346907462652539235858206163e-01,-8.59571822012594553496938539484033125e-01,1.72495351336010571685619652271270752e-12,4.26306338564126757006432549571184130e-11,6.51816328502883013396029809882747941e-02
5.09999999999999967248420773557882058e-02,9.92279786594099028745259195129021444e-01,-9.44645773536486229458919247720016425e-01,-4.76340130576127992863399474090049530e-02,-2.20682397624538227722798431634803898e-01,2.64701298251020133485528959976763317e-01,-4.40189006264819057627305283419594370e-02,4.06477732559675497181606424587686489e-01,5.30144399905723800058210551712887908e-01,-9.36632132465399251729554750866157204e-01,4.45409455380037147095382760414406953e-01,4.13963374940396632548222852442237652e-01,-8.59362830320433825153867838291061607e-01,1.79600778693611573544330894947052002e-12,4.34863726789525342710523523564574608e-11,6.65408906266511251947903815562312957e-02
5.19999999999999976130204970559134381e-02,9.92685703252898746789289620130319660e-01,-9.44114978557858487297272829819560823e-01,-4.85707246950402594920167903107587704e-02,-2.20236886018722930768683680963820336e-01,2.65115046567818055965175281024107186e-01,-4.48781605490951251964916000602868259e-02,4.05349186723732194575013674575323514e-01,5.31439147852543971375639149685633320e-01,-9.36798334576276120440390598826539929e-01,4.45620160742119662644955176897457411e-01,4.13539489124496026685136449233258249e-01,-8.59149649866615734840353851565132662e-01,1.86484161446287544094957411289215088e-12,4.43395957555025370146283953846090071e-11,6.79023898869440672987352058953547385e-02
5.29999999999999985011989167560386704e-02,9.93090492170707476205344303555685291e-01,-9.43582888060290294300721026539336246e-01,-4.95076041104171819046232770163489785e-02,-2.19791164492640384018309068249369680e-01,2.65528369688279177732757491172508416e-01,-4.57372051956387937144484229231387538e-02,4.04222250369827475550525109336450923e-01,5.32735437269949205376267331369530744e-01,-9.36967687639776635416530215271564763e-01,4.45829297343994237851099507865378678e-01,4.13112980337974590502545366214351398e-01,-8.58932277681968873863907099514146981e-01,1.93778326718074822565540671348571777e-12,4.51927947579282349177562752130362710e-11,6.92661332756995817838685525202890858e-02
5.39999999999999993893773364561639028e-02,9.93494154956379102149078290302379683e-01,-9.43049500503870894595591059478914607e-01,-5.04446544525082075534872308234650758e-02,-2.19345234610767525871350212363868027e-01,2.65941264983642540401725995997013062e-01,-4.65960303728750145303757836331450108e-02,4.03096922237120994841288796850989986e-01,5.34033265028468503378639636830493113e-01,-9.37140187265589452709666208247066291e-01,4.46036873747097598681507556149191615e-01,4.12683836996288124389579750605864014e-01,-8.58710710743385768581349532189472631e-01,2.01283434364540880778804421424865723e-12,4.60500321947060698060635317952118927e-11,7.06321234158450161899622798955533653e-02
5.50000000000000002775557561562891351e-02,9.93896693217493107098571066322259727e-01,-9.42514814351848502336602194095222455e-01,-5.13818788656446047619688722270372721e-02,-2.18899097929035162021298444439903723e-01,2.66353729813551067365795775245458221e-01,-4.74546318845159053444973308055545163e-02,4.01973201037685832724142618446546938e-01,5.35332627939571609490696282502047570e-01,-9.37315828977257396704576675514177314e-01,4.46242898482261512719263746384117886e-01,4.12252047491777740506302524033673505e-01,-8.58484945974039298735828495852208200e-01,2.08932871004208209342323243618011475e-12,4.69022923062838789317130468343921465e-11,7.20003629084904062107597155772964470e-02
5.60000000000000011657341758564143674e-02,9.94298108560327598321665627653662939e-01,-9.41978828070689544706903252171055326e-01,-5.23192804896380536147623754826076122e-02,-2.18452755994858560996715527272874371e-01,2.66765761526028549721618373221642295e-01,-4.83130055311699887249028459487679295e-02,4.00851085456736350022971648775183567e-01,5.36633522755301376060452016261604649e-01,-9.37494608212037680573161439602371408e-01,4.46447380049731796525450871561597958e-01,4.11817600193871640350422072522359367e-01,-8.58254980243603482386135169518374230e-01,2.16637818795106795732863247394561768e-12,4.77575677019308693234950026390387599e-11,7.33708543327151185842183167551411316e-02
5.70000000000000020539125955565395998e-02,9.94698402589832562513054734211818309e-01,-9.41441540130138272996513112513058838e-01,-5.32568624596942895165416216987594049e-02,-2.18006210347168030178213308625888544e-01,2.67177357457456835640936227465518628e-01,-4.91711471102888054627229188396301022e-02,3.99730574152854673107992129749992983e-01,5.37935946167905244263715110926648840e-01,-9.37676520320759871861445015242224822e-01,4.46650326919188354434796663283085762e-01,4.11380483449290240779398755710068525e-01,-8.58020810368478640724457644427571385e-01,2.24631424572407922823913395404815674e-12,4.86123134668431532254173680497511624e-11,7.47436002453528841593666243170446251e-02
5.80000000000000029420910152566648321e-02,9.95097576909603346232646224324055365e-01,-9.40902949003276742635436223611622743e-01,-5.41946279063266035972100007124325564e-02,-2.17559462516439471266880189710952622e-01,2.67588514932553226554558575588118173e-01,-5.00290524161137552876783858771655570e-02,3.98611665758215811973946510731893301e-01,5.39239894809465857068651502094811611e-01,-9.37861560567681623532335787392288200e-01,4.46851747529766234495215701859343386e-01,4.10940685582254676266969233268270062e-01,-8.57782433112020956272447160562030257e-01,2.32636132579955301480367779731750488e-12,4.94664513601167399060236126674254365e-11,7.61186031807758733958024777166428976e-02
5.89999999999999968913755310495616868e-02,9.95495633121854360779855267477225321e-01,-9.40363053166585163040310950623372529e-01,-5.51325799552691977395443168538527258e-02,-2.17112514024724914194103433931170312e-01,2.67999231264348083538310765306423936e-01,-5.08867172396231693442073313752536238e-02,3.97494358878811414545988600267826750e-01,5.40545365251530822166390205580467038e-01,-9.38049724130342191202116580413876787e-01,4.47051650290077687386009849914050225e-01,4.10498194894698705239798364093413176e-01,-8.57539845184776438136070439441880499e-01,2.40651942817748931702226400375366211e-12,5.03217267557637302978055684720720498e-11,7.74958656506771897953811389925249387e-02
5.99999999999999977795539507496869192e-02,9.95892572827393010141652513505505433e-01,-9.39821851100002618115683189998982874e-01,-5.60707217273903920259693235065226259e-02,-2.16665366385683028476839861222496744e-01,2.68409503754162647318986743527444256e-01,-5.17441373684796188421468823049474942e-02,3.96378652094672160426404897159365055e-01,5.41852354004741642809851676634057996e-01,-9.38241006099413757725994348359006146e-01,4.47250043578235214272827772835316772e-01,4.10052999666484048404003608104694296e-01,-8.57293043244719308187093606374427973e-01,2.48934206581452599493786692619323730e-12,5.11765507615800049311844642818883698e-11,7.88753901438522114775153681875963230e-02
6.09999999999999986677323704498121515e-02,9.96288397625593840655441838022953836e-01,-9.39279341286988158232877510106370534e-01,-5.70090563386056824225643279165832360e-02,-2.16218021104609611036367944479833430e-01,2.68819329691587075346275135141725787e-01,-5.26013085869774643099071906618923801e-02,3.95264543960088797358275790771806603e-01,5.43160857518461834859568338294270398e-01,-9.38435401478550586707581903631659999e-01,4.47446935741875589680243916424312848e-01,4.09605088155619187032619276250127025e-01,-8.57042023897494822223125418108857067e-01,2.57438514950081298593431711196899414e-12,5.20346969965503475464098816536556488e-11,8.02571791259785727312703329516807571e-02
6.19999999999999995559107901499373838e-02,9.96683109114372911031148385915329851e-01,-9.38735522214582264490959509689522594e-01,-5.79475868997906465401888762258072564e-02,-2.15770479678468049512412327211365640e-01,2.69228706354458699404629896851457199e-01,-5.34582266759906498922175696400915530e-02,3.94152033003831823743746557718910866e-01,5.44470872180404248695463133589950515e-01,-9.38632905184236026928947465874444379e-01,4.47642335098184845584993488357581684e-01,4.09154448598481649243614719593392724e-01,-8.56786783696666540338870433385391024e-01,2.66120459002650022739544510841369629e-12,5.28872038679022812866530694900097963e-11,8.16412350393948826887680070285568945e-02
6.30000000000000004440892098500626162e-02,9.97076708890162381380265494716383729e-01,-9.38190392373468686045442515645258604e-01,-5.88863165166936953348229790711251912e-02,-2.15322743595919760118267902303753216e-01,2.69637631008840507267114238443328120e-01,-5.43148874129207471488463361395748859e-02,3.93041117729369820614770814428233880e-01,5.45782394316257615017364036995516457e-01,-9.38833512045627390121872625989333336e-01,4.47836249933924203054486700468052817e-01,4.08701069210043812353787973569431522e-01,-8.56527319143968060918536899471901534e-01,2.74724687443494985927827656269073486e-12,5.37433880617417794053531860842480669e-11,8.30275603028780284642351716684061103e-02
6.40000000000000013322676295501878485e-02,9.97469198547885319903036473083390784e-01,-9.37643950258036651271185549014926415e-01,-5.98252482898486686318509240684643029e-02,-2.14874814337354599096165422891105287e-01,2.70046100908999851921358471969115273e-01,-5.51712865716452528251930490780099678e-02,3.91931796615086436513026056669691974e-01,5.47095420189312333924465736397636140e-01,-9.39037216804398724927229567632911305e-01,4.48028688505456937876217157307402973e-01,4.08244938184102249446660091010875851e-01,-8.56263626689559232833139473752695632e-01,2.83528756028772477293387055397033691e-12,5.45995602185191251038292210786241963e-11,8.44161573114192848032999449969793204e-02
6.50000000000000022204460492503130808e-02,9.97860579680930725888432769409739216e-01,-9.37096194366443453506354049486193885e-01,-6.07643853144872723820787199235453971e-02,-2.14426693374921246845614755602666122e-01,2.70454113297387391925935742108312198e-01,-5.60274199224661450803209865056460694e-02,3.90824068114496028793199735441351546e-01,5.48409946000085527035009243799849240e-01,-9.39244014114581510317946753806783977e-01,4.48219659038776166744070422227483522e-01,4.07786043693510648342330281307960760e-01,-8.55995702732286860596662928969861284e-01,2.92632584830698760924860835075378418e-12,5.54549319106633348574038296821679389e-11,8.58070284359990775868709533824585378e-02
