x1,x2,x3,x4,x5,x6,x7,x8
-4.41098571441605509607950086052863270e+13,-3.98657775038565276648250268465289992e+06,-4.72419440436213644574081627069972456e-01,-5.12155806653424860996892675757408142e-09,4.70734562441066373139619827270507812e-14,-1.55431223447521915659308433532714844e-15,9.99200722162640886381268501281738281e-16,-6.66133814775093924254179000854492188e-16
-4.37105813653445174305078642550403956e+13,-3.56631896045713006457567040285994153e+06,-4.85349614668755702240332539076916873e-01,-5.21467324876567772662383504211902618e-09,4.82947015711943095084279775619506836e-14,-2.10942374678779742680490016937255859e-15,1.99840144432528177276253700256347656e-15,-5.55111512312578270211815834045410156e-16
-4.28428891322344836334183432151601068e+13,-3.12851548345713976227011610120598561e+06,-4.98463060701881066627549898839788511e-01,-5.30842547696863675810163840651512146e-09,4.81836792687317938543856143951416016e-14,-2.66453525910037569701671600341796875e-15,9.99200722162640886381268501281738281e-16,-1.99840144432528177276253700256347656e-15
-4.21720160745703029118549803000437493e+13,-2.67480954317749980590124270207752488e+06,-5.11759920737127949053046904737129807e-01,-5.40281397398700846679275855422019958e-09,4.94049245958194660488516092300415039e-14,-2.88657986402540700510144233703613281e-15,1.44328993201270350255072116851806641e-15,-9.99200722162640886381268501281738281e-16
-4.18816949886456996241757306146391571e+13,-2.20716087172335801580169700741862471e+06,-5.25240318513687576285065006231889129e-01,-5.49783873982079285269719548523426056e-09,4.98490138056695286650210618972778320e-14,-3.21964677141295396722853183746337891e-15,7.77156117237609578296542167663574219e-16,-9.99200722162640886381268501281738281e-16
-4.19524505883798338233577995356471391e+13,-1.72783604603683718671602864702663283e+06,-5.38904358901710955898067823000019416e-01,-5.59350332718366871631587855517864227e-09,4.92939022933569503948092460632324219e-14,-3.77475828372553223744034767150878906e-15,1.33226762955018784850835800170898438e-15,-5.55111512312578270211815834045410156e-16
-4.23067764956547089819231848073499691e+13,-1.23938536622141069852287564856396784e+06,-5.52752127505047319289133156416937709e-01,-5.68980385029504986960091628134250641e-09,5.01820807130570756271481513977050781e-14,-4.10782519111307919956743717193603516e-15,2.22044604925031308084726333618164062e-16,-8.88178419700125232338905334472656250e-16
-4.28485684592047262434380540776501789e+13,-7.44606403870108676516292867120228038e+05,-5.66783690273655271774089214886771515e-01,-5.78674241857868310034973546862602234e-09,5.14033260401447478216141462326049805e-14,-2.88657986402540700510144233703613281e-15,1.33226762955018784850835800170898438e-15,-2.88657986402540700510144233703613281e-15
-4.36744973841120923365831555574834155e+13,-2.46494050498152707197041522135805280e+05,-5.80999093125885268662500493519473821e-01,-5.88432147452522258390672504901885986e-09,5.12923037376822321675717830657958984e-14,-5.55111512312578270211815834045410156e-15,2.22044604925031308084726333618164062e-16,-1.99840144432528177276253700256347656e-15
-4.50616852625841802610279825055394909e+13,2.51822218363575908017470972311002697e+05,-5.95398361580904977863326621445594355e-01,-5.98253835359940921989618800580501556e-09,5.14033260401447478216141462326049805e-14,-5.55111512312578270211815834045410156e-15,0.00000000000000000000000000000000000e+00,-2.88657986402540700510144233703613281e-15
-4.65583830331435104563591457074167579e+13,7.47152114510155490182619075767433969e+05,-6.09981500401434173497250412765424699e-01,-6.08139327784584793334943242371082306e-09,5.19584375524573260918259620666503906e-14,-6.10622663543836097232997417449951172e-15,0.00000000000000000000000000000000000e+00,-1.22124532708767219446599483489990234e-15
-4.72384597852424035391130188319408489e+13,1.23632647651111545348445730496678152e+06,-6.24748493247044955900548757199430838e-01,-6.18088635828684118678211234509944916e-09,5.30686605770824826322495937347412109e-14,-6.66133814775093924254179000854492188e-15,1.33226762955018784850835800170898438e-15,-2.88657986402540700510144233703613281e-15
-4.70134342018526262807433041938098839e+13,1.71628339693235992497377662147073352e+06,-6.39699302338165298742467257397947833e-01,-6.28102037047995054308557882905006409e-09,5.22915044598448730539530515670776367e-14,-4.88498130835068877786397933959960938e-15,-8.88178419700125232338905334472656250e-16,-1.77635683940025046467781066894531250e-15
-4.64179930900262427115607484436887731e+13,2.18415356425148652239476287917341324e+06,-6.54833868131038387971898373507428914e-01,-6.38179509238057107722852379083633423e-09,5.18474152499948104377835988998413086e-14,-4.66293670342565746977925300598144531e-15,-9.99200722162640886381268501281738281e-16,-2.88657986402540700510144233703613281e-15
-4.59011906832126858508655075979953963e+13,2.63733910506566071693534958342297614e+06,-6.70152109003758544858442292024847120e-01,-6.48320785945344368883525021374225616e-09,5.30686605770824826322495937347412109e-14,-6.10622663543836097232997417449951172e-15,-1.55431223447521915659308433532714844e-15,-2.10942374678779742680490016937255859e-15
-4.56791196113957526729192049740335690e+13,3.07357985684109783722317565946013929e+06,-6.85653920953599671506140111887361854e-01,-6.58526033703310531564056873321533203e-09,5.28466159721574513241648674011230469e-14,-6.88338275267597055062651634216308594e-15,-1.99840144432528177276253700256347656e-15,-1.22124532708767219446599483489990234e-15
