x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
8.40000000000000000000000000000000000e+01,2.57333442929159987328128582592997082e-01,-4.80196170946492082343049455204027197e-01,2.22862728017332095014920872611035003e-01,4.00953324986261692481107860984029312e-02,-2.81630464509809338538820974599398572e-01,2.41535132011183169290710188502053416e-01,-1.02210329712381652877793454231272012e+00,5.81165963629039187221365696488114386e-01,4.40937333494777341556568845823897766e-01,-3.82119817472718705696385591575211055e-01,1.99215956199450352680312714185231095e-01,1.82903861273268353016072877389987640e-01,-2.51087368947506240466113312030371015e-01,1.37212055168821360594109930020665923e-02,2.37366163430624104406702319028322749e-01,-1.77776126330128321228372559567890673e-01,-8.43628706512195513991098690663526283e-01,1.02140483284232383521947125023139977e+00,-1.60763404992168456031365053604531568e+01,2.62377694874989474677192446171446534e-14,2.44967119567622366453070737501766427e+00,1.80407962331515921806145481805575221e+00,1.30453722782268811446386488114671014e+00,8.52520895464164893312325409858899919e-01,1.05093320175077392562045687714723119e+00,8.36449857650583074534123628914917542e-01,1.36856977763690534915995355534445599e+00,1.80407962331515921806145481805575221e+00
8.40999999999999943156581139191985130e+01,2.18442714594639776795073506577764588e-01,-4.54525756171015849978763761768761599e-01,2.36083041576376073183690255191002909e-01,1.50117885439992647004242673290620725e-02,-2.76125213071653253811903024537165971e-01,2.61113424527653989111478757209163544e-01,-1.03628869764905035201832987459666515e+00,4.94797253536378703832727238639248834e-01,5.41491444112671648185602635956706997e-01,-3.95609234368245206597150310512067879e-01,3.14705785211598846462600788420427717e-01,8.09034491566463601345495220916476373e-02,-2.50681627265631697257887752082839038e-01,9.72870823711809215624654926433312805e-02,1.53394544894450775695422259439526523e-01,-1.06451464108205075259582818242741675e-01,-8.79820276429985939358737926308904845e-01,9.86271740538191014618320744551629103e-01,-1.60887486900192754335492395512119401e+01,2.66884904898460774761467258011216394e-14,2.45127175651478867008397574886818930e+00,1.68816995698658499667389355700558770e+00,1.33944823224377953691768831953289441e+00,7.94005720345708914048818677171303744e-01,1.11649812842872431994033161068992692e+00,8.30229422700688919772278659417859885e-01,1.34219621774778011429261985602964945e+00,1.68816995698658499667389355700558770e+00
8.42000000000000028421709430404007435e+01,1.78212554999021258715666121167702208e-01,-4.17276076108893723058299804465538340e-01,2.39063521109872464342633683297843089e-01,-1.00635788357065017640891333740448428e-02,-2.62087558431346824867271068789867202e-01,2.72151137267053326631360202164973920e-01,-1.04344372443113362413997627568498091e+00,4.05984018320524352782488804739420956e-01,6.37459706110609271357487470944848993e-01,-4.09052845575764231045738684841607367e-01,4.29562313213127612471764249438795381e-01,-2.05094676373633814260255645971804066e-02,-2.50944279640563931358456878978699710e-01,1.83398139056627878653110628948820630e-01,6.75461405839360527053462500298981831e-02,-3.66326424328219486332380438118511829e-02,-8.92702452055367318540461333546397365e-01,9.29335094488189267173699377358230125e-01,-1.60873560847470640222667270791134797e+01,2.75876676171486861589669463148846006e-14,2.45018515205339805683820113400444087e+00,1.56035591280146201774487241763889960e+00,1.37068210492154081261632083169046279e+00,7.35267346489022350634612071649917658e-01,1.17375204555693925982962405333849564e+00,8.30956010483314406065187270112679905e-01,1.31402860202559907558858631369616444e+00,1.56035591280146201774487241763889960e+00
8.42999999999999971578290569595992565e+01,1.36612211529108668244901333587232022e-01,-3.68874886212231117225908029547849806e-01,2.32262674683122448981006695960625344e-01,-3.51992517957626342332597764091586297e-02,-2.39557878168780611448614511390055454e-01,2.74757129964543245681874287800277799e-01,-1.04355734233429159388631736303841987e+00,3.16925136722382661305480945244829922e-01,7.26632205611908932580836417792877013e-01,-4.23079570989834899358777108107363694e-01,5.36619949663376378627875012517870729e-01,-1.13540378673541479269097904410499295e-01,-2.51863042805415789805154097300056205e-01,2.66161174204986186827649143133067593e-01,-1.42981313995703970224950458329922370e-02,3.49326967985490603713797403683191706e-02,-8.85679769646309642295312215762607159e-01,8.50747072847760581923932475394270288e-01,-1.60719106247037093471163871072349139e+01,2.72141817120206188544600048820223899e-14,2.44642748355684784076854990519260411e+00,1.42663468436587697656877378391179134e+00,1.39850643547693161106656430207343022e+00,6.80598831377777541310471874250140233e-01,1.22150234767777718382277127690559387e+00,8.38669511367325159012369845019799683e-01,1.28714063149450660384722841752948269e+00,1.42663468436587697656877378391179134e+00
8.44000000000000056843418860808014870e+01,9.35713167749894131206145350679953072e-02,-3.10407440635007801280902329604493771e-01,2.16836123860018388160287794536506625e-01,-6.04481521617377243374863322682400505e-02,-2.09145865509921674356701143708610862e-01,2.69594017671659398694187475977916373e-01,-1.03628109550328092830136310300388581e+00,2.29259126296034028889831761555654802e-01,8.07021969207246899411531341447516437e-01,-4.37846105718987101267726753564532263e-01,6.30091931780410799904420561512686540e-01,-1.92245826061423698636693807948146116e-01,-2.53126356962813860169051229528487595e-01,3.40254911174857652469607125917642038e-01,-8.71285542120437923005558963891352442e-02,1.11804690685724480366401029393382639e-01,-8.66432474730371380742653896528639298e-01,7.54627784044646900376252867135238315e-01,-1.60340944412918781081245356290310156e+01,2.78118476545699069632018806682336705e-14,2.44203307431416642044814673943241321e+00,1.42303948578392093526026053312578344e+00,1.42303948578392093526026053312578344e+00,6.35362192984424135906230735776003420e-01,1.25922625275190092816950664494567428e+00,8.53925358182089393531858320770664916e-01,1.26520243438562931151354987983078708e+00,1.29418015935852151234129166219622139e+00
8.45000000000000000000000000000000000e+01,4.90330844275140936965205679882871558e-02,-2.43434007339023755760751551603005274e-01,1.94400922911509662064230983614727321e-01,-8.58112698999977953057486353221494901e-02,-1.71931134604303029748164074053819270e-01,2.57742404504300825053912709377035761e-01,-1.02087787299918004168563448410471461e+00,1.43685853871405177022954456109554426e-01,8.77192019127774864662680027994443113e-01,-4.52874166672423087637834372821672465e-01,7.06300966310681226981122185489650260e-01,-2.53426799638258139343287812667969707e-01,-2.53965463135081979915787162909893240e-01,4.01667002238364375751125589206061655e-01,-1.47701539103282395835338426296148626e-01,1.98273595467103221602497333303672858e-01,-8.45828612068911787878358682007663819e-01,6.47555016601808566275861348703973700e-01,-1.59529580354434339373170814724289812e+01,2.74617705145941742361237824185427440e-14,2.43910180680841580827205532704314602e+00,1.44421426438671796416529348792320379e+00,1.44421426438671796416529348792320379e+00,6.05527009981892465950347710722745600e-01,1.28699792074361651349430043621751734e+00,8.77840022930033477156834891928159888e-01,1.25222788229787668118520416201318531e+00,1.17024615842093219794060023623471238e+00
8.45999999999999943156581139191985130e+01,3.03935544757905264798542240287777578e-03,-1.69788395668441718435510628849097701e-01,1.66749040220862665787525206446230020e-01,-1.11175027255172769217534444828363733e-01,-1.29327744763084006116389286369136989e-01,2.40502772018256775333923731198569589e-01,-9.96124264689872649191190635493553124e-01,5.97157902066977316678817615046328254e-02,9.36408474483174917523308873988201457e-01,-4.66544207921237052601371396700899601e-01,7.63281059705478902498046346357589386e-01,-2.96736851784241849896674949656681647e-01,-2.52765632470831954736671540887650715e-01,4.47631484699523955991751581420454887e-01,-1.94865852228692001255080040532784480e-01,2.99865298765658992133162705065423996e-01,-8.36578218349342319658457613071703591e-01,5.36712919583683327525294908006262406e-01,-1.57924272907019542788731314431061037e+01,2.74067173342096537273103567994286627e-14,2.43961468983283130189897741412441753e+00,1.46170315369894308646434029307977076e+00,1.46170315369894308646434029307977076e+00,5.96606782416889593652132162253073908e-01,1.30535900850029973439874494680981357e+00,9.12161779872392400187357278404124720e-01,1.25259927824147695042484803340455688e+00,1.06101136976807075855607118060541219e+00
8.47000000000000028421709430404007435e+01,-4.41047238831224036118760549505680321e-02,-9.14815271801468432140112577298776380e-02,1.35586251063269246825887312680456648e-01,-1.36190556034594287504262687836752021e-01,-8.30035933564374465840446225661306313e-02,2.19194149391031734088307310403953517e-01,-9.60160550407544774086408987014376434e-01,-2.44583966212458394714673108603191720e-02,9.84618947028790613557876297873974102e-01,-4.74933135526213401661103300545913969e-01,7.99045005567098127282847336618569921e-01,-3.24111870040884725621744036072647911e-01,-2.46245699257572840686344722446118902e-01,4.75571376958430137394311321051167958e-01,-2.29325677700857296707966598605029291e-01,4.23850742885211700495901967298075766e-01,-8.52186812535842840933807427428447746e-01,4.28336069650631140437905460130355610e-01,-1.55453992624285100010439464313094504e+01,2.68941157261893263291611592322329411e-14,2.44922267439391394577216530924767908e+00,1.47477036736801285234252170378203472e+00,1.47477036736801285234252170378203472e+00,6.12163594937264336572843381133265426e-01,1.31515274061902634360430865002509957e+00,9.59305203817406356246975458701640463e-01,1.27149336996851774575549662341112403e+00,9.70594568270913511735318357276207962e-01
8.47999999999999971578290569595992565e+01,-9.14910702370103270799400284922552527e-02,-1.08566855566260588413482525743031390e-02,1.02347755793636385921288281066570159e-01,-1.60033763133249944376477704914956384e-01,-3.49618245670748221977956007130007368e-02,1.94995587700324766574273305629029822e-01,-9.10307513363585112932719898541526515e-01,-1.11998143759207597114679707791487295e-01,1.02230565712279271004739960633228935e+00,-4.69327280304270282113356558783988539e-01,8.08196944290092282039716669488456943e-01,-3.38869663985821999926360110704460556e-01,-2.27809644607358999429039597830491077e-01,4.80877369229472556088691393608274610e-01,-2.53067724622113556659651795777763864e-01,5.79233837281518917093329730128487991e-01,-9.06017672165768760917038198053573940e-01,3.26783834884249843823708467925070879e-01,-1.56459795688912949307436406343185809e+01,2.59733807034040742681429952193327801e-14,2.48242422101606373104792344918383460e+00,1.48199435199050041228995354009587943e+00,1.48199435199050041228995354009587943e+00,6.52797749248254201471409554483283144e-01,1.31735302602635700844184422427576203e+00,1.02211213569046499664307474914177798e+00,1.31553756094017884908976375429109247e+00,9.00440249318773900086177550717263047e-01
8.49000000000000056843418860808014870e+01,-1.36911292514133369744040001899961751e-01,6.88056061236605190751291273011666557e-02,6.81056863904728506689108745988075903e-02,-1.80937783713242800179933397854956056e-01,1.20873023131632057477763872808651559e-02,1.68850481400079594432157010575165604e-01,-8.42988472255319377816079184432868741e-01,-2.07289510655819027229653210228123299e-01,1.05027798291113840504573239466026599e+00,-4.31398192109172075149846733321666507e-01,7.76216894745737223686821781229657588e-01,-3.44818702636565148536975047907982896e-01,-1.84596093887494875106163924658611481e-01,4.53311990111734048362132510262304279e-01,-2.68715896224239173255968585603672961e-01,7.74022301935349993244756923735878711e-01,-1.00825118786754125768937985472277791e+00,2.34228885932191264444622930986884510e-01,-1.97242783012130675768247556334245019e+01,2.60031302053816386799445090964228764e-14,2.46510200945657091056760859139518647e+00,1.48077784556802715809381798735720625e+00,1.48077784556802715809381798735720625e+00,7.16331997220037887814630607918101029e-01,1.31291280079519588833673569361090799e+00,1.10253459619608715220689377532523603e+00,1.39267678970998921733887842842323487e+00,8.49284853532569469833621744322579821e-01
8.50000000000000000000000000000000000e+01,-1.75572357425311995091975564423896936e-01,1.42015651809563718386307144293192496e-01,3.35567056157482767056684201307176686e-02,-1.95396583357594457932516291549634717e-01,5.39652767186195208335376665317371221e-02,1.41431306638974937098978625018974057e-01,-7.54319420324650794643528282769002793e-01,-3.15136098499557083280630932078645765e-01,1.06945551882420787792415921484692041e+00,-3.27019488407752799518277006471130492e-01,6.72583186537363407002187641747313404e-01,-3.45563698129610607483910635276174534e-01,-9.44914027047869570439871164074932520e-02,3.73477932830572014974347435408120111e-01,-2.78986530125785057930360319000607130e-01,1.00285508101267164713054068766558293e+00,-1.15358811231181835126072832729044484e+00,1.50733031299146704130187639624846547e-01,-4.49040430695379862990890273977129254e+01,2.63779027602753915429320848870631334e-14,3.99563099250350641302353496965077250e+00,1.50780387475359451196561143710155856e+00,1.46666086497056984923186582309405245e+00,7.98326387878011401977498264468819109e-01,1.30264094510961767399447830883126697e+00,1.19704838234264509054223761890972618e+00,1.50780387475359451196561143710155856e+00,8.13815079489394950433044595838710138e-01
8.50999999999999943156581139191985130e+01,-1.98652437048966972718663508513969856e-01,1.99584413308952965514635096572369219e-01,-9.31976259985992795971588058385420999e-04,-1.97457037726179223286401215484109019e-01,8.43055788573697945040815412581287083e-02,1.13151458868809428782319674227058711e-01,-6.42874116256675949607294417802607148e-01,-4.37792839327569269859848589176816141e-01,1.08066695558424521946714300697869206e+00,-1.14349065424929986490274239143390649e-01,4.58369568181509836817211526374054431e-01,-3.44020502756579850326937287230655934e-01,6.56966184482750860279203206795577751e-02,2.20590954609642340459913367279555837e-01,-2.86287573057917426487833687959093823e-01,1.21536126312492042306840698765048054e+00,-1.28981307360496518135651149464758600e+00,7.44518104800447582881045069970887310e-02,-1.04401834848072235018001663320319494e+02,2.70765412261221975971453894881420086e-14,1.82630264763802424538568413915256629e+01,1.64754090692932437926866700855218245e+00,1.43320676343503016306884810721593930e+00,8.91258323043113496630760217810656486e-01,1.28710379836332644336128865311801118e+00,1.28638900129161100068047516366352143e+00,1.64754090692932437926866700855218245e+00,7.89876425330738627417819040015331108e-01
8.52000000000000028421709430404007435e+01,-1.95068170816877498974559361130857349e-01,2.30302094121834588306862875796007034e-01,-3.52339233049570893323035146651351557e-02,-1.80403762801368274823206604446605539e-01,9.61910492721766530698926935073644428e-02,8.42127135291916217533139109403213987e-02,-5.15447782395279278539446464721775749e-01,-5.69023333050268979045857138907838366e-01,1.08447111544554825758530360362888207e+00,1.94905901622395508122372024123694772e-01,1.47118151324462342909086149959164581e-01,-3.42024052946857851031458174082850999e-01,2.78594459040129815086949485950593965e-01,1.37935028485625226695754208981087493e-02,-2.92387961888692337756524906848683127e-01,1.30378369762020424013957421146866333e+00,-1.30567370455683478145471829984559574e+00,1.89000693663054131514408837691445648e-03,-1.28823425665944975793131277441716520e+02,2.78511379120595226634892883828514211e-14,2.86953448106209035023294458944278278e+01,1.76325073856521912967066613658540078e+00,1.37512811285516119440853723628986859e+00,9.83114386731696180119668071021143933e-01,1.26654442408575230097299974706483111e+00,1.33230064744657878484072236121768190e+00,1.76325073856521912967066613658540078e+00,7.73945329825458088396510672757720217e-01
8.52999999999999971578290569595992565e+01,-1.60303709810634836349350738720083364e-01,2.29640254634332172181236906897947725e-01,-6.93365448236973358318861681778488567e-02,-1.42689710716316131741695146404134213e-01,8.80035782309175327019384537811744059e-02,5.46861324853985990397566926240421137e-02,-3.88032691244604833035516871848740168e-01,-6.92985147906946715870143389624291437e-01,1.08101783915155154890566026147229628e+00,4.86364033734747103923449776610401786e-01,-1.46397409087719753960654585989528004e-01,-3.39966624647027349962795190620865477e-01,4.64287482836921558879017977817158305e-01,-1.66208095910556341674694430192176397e-01,-2.98079386926365217204323547624962264e-01,1.22108474496130203798345728493868518e+00,-1.14960519969953986111697902827582559e+00,-7.14795452617621768664782566628787180e-02,-8.94351214872962284596624726873415057e+01,2.86553104262755328524122388874924170e-14,1.31440122057837616215616949272093484e+01,1.80627846186206431003037121006131169e+00,1.29504262127160681838726235811429086e+00,1.06113175371521786531274954308741194e+00,1.24083350851450063695716859870427232e+00,1.31440059140023916825914565562987155e+00,1.80627846186206431003037121006131169e+00,7.64585059802583767968392101457051111e-01
8.54000000000000056843418860808014870e+01,-1.01584387979642819569023410095332921e-01,2.04772384587471125492325574908361824e-01,-1.03187996607828305923302164813012665e-01,-9.02868188676012460617806847553582021e-02,6.56645502577721053581323279879724037e-02,2.46222686098291407036483567684701090e-02,-2.73753150576663066043205445617361719e-01,-7.96247755926403599398213040053903143e-01,1.07000090650306666544141848567052973e+00,6.68327453851565881703627630114723002e-01,-3.31638481395400845394292917726205023e-01,-3.36688972456165036309334712388509842e-01,5.70460346760613361346480600756318876e-01,-2.67489195354601364643221732685097514e-01,-3.02971151406011996703258868071201332e-01,1.06200575960824580417601584497442844e+00,-9.11970870297380829289019530279354638e-01,-1.50034889310864974886996314695092575e-01,-3.63091691007950393421666035465023015e+01,2.86357433114925295793433601880861070e-14,2.83903423261558736552927507951116797e+00,1.78561935077771091567372522079653846e+00,1.20358486572402105353834338038525695e+00,1.11990894506522284783926080510325963e+00,1.20949370441729801092612239433697465e+00,1.25869981517346639495696611818003231e+00,1.78561935077771091567372522079653846e+00,7.63319831340853483171487170083310660e-01
8.55000000000000000000000000000000000e+01,-3.00124672168635431304497835078598481e-02,1.66566038195019407175976664778363727e-01,-1.36553570978155864045526881270487174e-01,-3.07755225215148161831972008204739547e-02,3.66087104093059422027143854690083500e-02,-5.83318788779112601951718464744795110e-03,-1.74853315303474174221204192996824803e-01,-8.75877055307440921990084725050636932e-01,1.05073037061091509621128891804672430e+00,7.49711033427052350642849718692340693e-01,-4.19951515844813498066430881694796945e-01,-3.29759517582238852576418836997536381e-01,6.11491035912920285788057836343588218e-01,-3.05902989169048833320875966259333790e-01,-3.05588046743871452467181870084233868e-01,9.23679196257210380972917045887069868e-01,-6.86731235977500104323632754065416847e-01,-2.36947960279710276649284291821671920e-01,-2.03803243752221620033182603037857916e+01,2.88806925674615679081233223354079000e-14,2.47049972125235037794145648070303399e+00,1.73806788101417899546454449940065356e+00,1.11125862695150963504403643764311490e+00,1.16153749207209331219823955231912786e+00,1.17180865317463832307338988694737434e+00,1.19785956825905471948791407262340623e+00,1.73806788101417899546454449940065356e+00,7.74363999526980281018002809007306943e-01
8.55999999999999943156581139191985130e+01,4.62983482901529496916454168729998192e-02,1.22610434313837095205125986871069303e-01,-1.68908782603990044896771403744051722e-01,3.07816266796092639060885637381592464e-02,5.56175480227231390912722805623207844e-03,-3.63433814818815778152157917933027012e-02,-8.72622903943820679197853656024556995e-02,-9.35018931496742297017302791922885620e-01,1.02228122189112436493708815752460062e+00,7.68714918233030961700888722633133714e-01,-4.52833739124626050371659917035772489e-01,-3.15881179108404911329228805597354147e-01,6.15140775490607281000711992401135239e-01,-3.11512662380531931134550992842473850e-01,-3.03628113110075349866160999558640348e-01,8.36967220954535326974397913092896170e-01,-5.03268426349183310655664687527227135e-01,-3.33698794605352016318733225565688053e-01,-1.83559527136539305525175791444780771e+01,2.92320940359418528033132004663713087e-14,2.45104524583862496900728176538842488e+00,1.68700032734924772420907715373027115e+00,1.02485946312683795433571154171985388e+00,1.19014712150654899524312269526178247e+00,1.12697483918681399947998769274151276e+00,1.14546502186037401719699175157112411e+00,1.68700032734924772420907715373027115e+00,8.03336603035659745308713436535671540e-01
8.57000000000000028421709430404007435e+01,1.22500926525047204036639893801572319e-01,7.68725075088745891479315561407350684e-02,-1.99373434033921793184571449942289368e-01,9.15488917480393788030672935063333631e-02,-2.52368106652376612628774789475825211e-02,-6.63120810828017175401898145576601548e-02,-5.84569286345683853805795421708941040e-03,-9.77830334547331616334122757604378718e-01,9.83676027410788454872180711820726129e-01,7.50366202323479745167474834964328535e-01,-4.59051430083146883415703085537897853e-01,-2.91314772240332861751771749426423701e-01,5.97350074148098646183174493726439309e-01,-3.03088534958140901807194543138199647e-01,-2.94261539189957744375979950588219584e-01,7.98448157193524204207138448263775146e-01,-3.58634571308338355899903913136757246e-01,-4.39813585885185848307234535127037110e-01,-1.84824559222912694345097861514659598e+01,2.86518491555374596559779534447213080e-14,2.43396975373407932001991321587572233e+00,1.64118649892881724674458581679350023e+00,9.48915686631998852252760734654607687e-01,1.20911318148436374211598178801572386e+00,1.07426962226521525037914693046084769e+00,1.10291670858358806851944269945982029e+00,1.64118649892881724674458581679350023e+00,8.55298779392959678550639677512954153e-01
8.57999999999999971578290569595992565e+01,1.95512706563380658487309895393209603e-01,3.11812196708705497410628678922443368e-02,-2.26693926234251208228372763285435514e-01,1.49745086380344834609915870211938176e-01,-5.48950862759875785064234613424088150e-02,-9.48500001043572561034924088684367573e-02,7.36180724313855326560967724504151392e-02,-1.00771056559352887535759717278589637e+00,9.34092493162143342701500400334737710e-01,7.06031639584665487321500854526707660e-01,-4.53588082852477701518581015621729380e-01,-2.52443556732187785802919838904970528e-01,5.64217880823052762359518539998398803e-01,-2.89678618694023531503728072181525388e-01,-2.74539262129029230855790467816853385e-01,7.95625590316991428961074187623929529e-01,-2.42992943839417412469904220899729685e-01,-5.52632646477574016491169966724218188e-01,-1.87123288974148200836111755052115768e+01,2.82140931141313078929083126200342858e-14,2.42906633238989801518384174697798749e+00,1.60268636076862928127692092622866735e+00,8.87290545199610211706280615362619588e-01,1.22070802137823943983408528426668608e+00,1.01324206549088214062032186021526405e+00,1.06775967241932695293431652511558763e+00,1.60268636076862928127692092622866735e+00,9.32688618717571395146420883048937889e-01
8.59000000000000056843418860808014870e+01,2.62991728492953216046762874863204896e-01,-1.36988456886272832528140814987359391e-02,-2.49292882804325932793948793364450091e-01,2.03931833404568392501849794523263996e-01,-8.31411050893536243869835392666586919e-02,-1.20790728315214768114866255255510714e-01,1.54007860605988395926369864499557119e-01,-1.02709461149846272892022009403882423e+00,8.73086750892474332993850229538522263e-01,6.40170722658992860940761045599367592e-01,-4.43615162805981303629109053380842679e-01,-1.96555559853011557311651992218516728e-01,5.17233098773571608967854308080013648e-01,-2.75252320059998644562743586625285307e-01,-2.41980778713572964405110721454707685e-01,8.14667439722914079708286393394481937e-01,-1.47395840428374554792426173022494047e-01,-6.67271599294539524915860220372005464e-01,-1.88460594625801712842516622004040983e+01,2.82985980778532867989299174921684197e-14,2.42707209501160261384507320821968232e+00,1.57122692397265400940467720985551766e+00,8.43617739723819998565051715607340206e-01,1.22637532237658785423997708920781906e+00,9.43938106120868711457906057333194931e-01,1.03711122767429417654517772702165155e+00,1.57122692397265400940467720985551766e+00,1.03412457488686742819559889852395841e+00
8.60000000000000000000000000000000000e+01,3.22908269866245844867785414894969742e-01,-5.75031535394379301869388939818714126e-02,-2.65405116326807914680846520913078697e-01,2.52739456707481204666341805911861440e-01,-1.09966127734453431553905219560043926e-01,-1.42773328973027773112436586350721287e-01,2.36828047288080775725530759121837823e-01,-1.03762720568552759440063365951442238e+00,8.00799158397446818675102900391837026e-01,5.55181752035339216199854376200651584e-01,-4.32422946639575980451151773618258254e-01,-1.22758805395763235748702602582385530e-01,4.56711145654919003366194238600903381e-01,-2.61409593367028924668324713345628380e-01,-1.95301552287890078697869525255253912e-01,8.42035426199952148724323424426372949e-01,-6.49798430349347053688254569772272220e-02,-7.77055583165017443355497967449163397e-01,-1.89120200101903496170407947829517070e+01,2.85679428086863932126333568760801759e-14,2.42614006764397340524352406423884903e+00,1.54590431866110089222821222688234788e+00,8.20728695404050295235191174838913273e-01,1.22700270972206835558122285254469820e+00,8.67163914528958236989120034738845367e-01,1.00869570365426771319185615839196120e+00,1.54590431866110089222821222688234788e+00,1.15458170236011523438498447244002322e+00
8.60999999999999943156581139191985130e+01,3.73491574043377938026355305823721733e-01,-1.00190077524096945619459287151779112e-01,-2.73301496519280992406896018671922808e-01,2.94857712404216797271649240735445290e-01,-1.35460004162339078342356570548025850e-01,-1.59397708241877718929292670186320962e-01,3.22272772634192968355553235355372169e-01,-1.04035659393551805915225091572800837e+00,7.18083821301325090796697680371887880e-01,4.54166704194022362784961936821123738e-01,-4.21399358107965084761968843820770298e-01,-3.27673460860572780229930930003458084e-02,3.83759626125108946720156255651723698e-01,-2.48660051901166848300249419181634901e-01,-1.35099574223942098419906836470067997e-01,8.65208582084276724951889587349996151e-01,9.41906271226273623677636731487436544e-03,-8.74627644796539461188665954664888412e-01,-1.89424996711365003498883652355289087e+01,2.84901877499267776591959094938921294e-14,2.42602379554196103895760402260491633e+00,1.52577002501501809334535230720525138e+00,8.19582766857964186026977811779142301e-01,1.22310113245793891113868564362110283e+00,7.84787762356363228809981318217586530e-01,9.81090734585039748044471640529868087e-01,1.52577002501501809334535230720525138e+00,1.28653451511832449172016742538803161e+00
8.62000000000000028421709430404007435e+01,4.13372454675236913225560635196077205e-01,-1.41802935660563480866082173879420577e-01,-2.71569519014673432359478461316636766e-01,3.29169207644637186687457924937436062e-01,-1.59734417101147168666296820885585717e-01,-1.69434790543490018021161104050750229e-01,4.09380232358979579251928495665678181e-01,-1.03587494412102102257893773050303272e+00,6.26494711762041443327009234836604008e-01,3.42141634757513617874343105774180755e-01,-4.10954703872318822391749248331657698e-01,6.88130691148052045174061425574848635e-02,3.01203509887522517258850615452706513e-01,-2.36989634962479778938466585220985142e-01,-6.42138749250427383203840302317003309e-02,8.73815132880355343357304551106624214e-01,7.98515667458414730521856378580865098e-02,-9.53666699626196816409490188964728984e-01,-1.89541198847971253949040715269802604e+01,2.89862553989928681558748638928079605e-14,2.42603822728922553836013677074915695e+00,1.51000799188243585217639902962492291e+00,8.38532591827191569236680133109097052e-01,1.21490951933864528808953686011861146e+00,7.00090212002882730281099174515815381e-01,9.53724363597423186546397638110328068e-01,1.51000799188243585217639902962492291e+00,1.42140721418600931448757791003216846e+00
8.62999999999999971578290569595992565e+01,4.41779696534037904887594022935344061e-01,-1.82395037099163780642693499714957107e-01,-2.59384659434874124244900523220366323e-01,3.54928682688295037873907499635180506e-01,-1.82883790602777677660929114775458770e-01,-1.72044892085517360212978384858619550e-01,4.96316941304607664553443160753260827e-01,-1.02440352862932269759998531110018158e+00,5.28086587324715033046542150346168391e-01,2.25935646388618117772720681028725665e-01,-4.00915189038770425389864926849355179e-01,1.74979542650152307617144245820636833e-01,2.13588682345317214259807291308544479e-01,-2.26087071121630697510703251570645577e-01,1.24983887763134832508959602621220403e-02,8.61009239235957558021763766254070902e-01,1.49760237126582642075997557296915318e-01,-1.01076947636254020009776132355100290e+00,-1.89523011232690967720060370993451215e+01,2.78014263800237504128112062085079497e-14,2.42536210537434700630050321188804534e+00,1.55095122018678361038572355760090879e+00,8.73596183790820754451692666745130086e-01,1.20244942330153495117992456264615148e+00,6.18186706708537728300080565800974294e-01,9.26749664195977739370818441423029118e-01,1.49796311199858163957407520016471973e+00,1.55095122018678361038572355760090879e+00
8.64000000000000056843418860808014870e+01,4.58672240661205750082170944034325541e-01,-2.21978086086216090538478058625541862e-01,-2.36694154574989659543692885408762084e-01,3.71901652634708655382566958038083894e-01,-2.04958992665369774258177406307906471e-01,-1.66942659969338881124389551729072999e-01,5.80783984435737112174482685696430013e-01,-1.00583241664127073485975953962244344e+00,4.25048432205533622685276853925257690e-01,1.13080177382604235223263377303801866e-01,-3.90619555028138263880744903333295266e-01,2.77539377645534028657481526029500538e-01,1.26406776994709466103480398738417173e-01,-2.15388577340226361448657757084244343e-01,8.89818003455168953451773583458480066e-02,8.24411371878228652859588958046036731e-01,2.22388234574942966751440811450440458e-01,-1.04679960645317161961102976949649265e+00,-1.89347167055976642879855376122577582e+01,2.68758918693297014573939251254778487e-14,2.42404467222191763755124786307280127e+00,1.66834856193178102910531196137580896e+00,9.19592014439617166964995308793216283e-01,1.18554544515799166426901774595319983e+00,5.46477311900395420829981513213898650e-01,9.00822335937054064737782494874995454e-01,1.48910875404323335897087875842666974e+00,1.66834856193178102910531196137580896e+00
8.65000000000000000000000000000000000e+01,4.64732954457208002719763576798204399e-01,-2.60468979703583393985228398413043009e-01,-2.04263974753624608734535178385138737e-01,3.80401236895452643339813269631749722e-01,-2.25938803007923811761936192122065120e-01,-1.54462433887528831577877077508577866e-01,6.60469411438155314705091105318452292e-01,-9.79722885916273383054921174894182099e-01,3.19253474478118068349830069574972772e-01,1.02676841533574536209611165958616654e-02,-3.78793242942168773559344785921057393e-01,3.68525558788811319938383669325203009e-01,4.49151519917371966629538136926533104e-02,-2.03990668202039216548186308202274580e-01,1.59075516210302019885232494509642172e-01,7.66029604043903511898401760258778638e-01,3.01120643565913812622466085744900520e-01,-1.06715024760981732452086784600369635e+00,-1.88903612047493675296649939809867647e+01,2.79878857038431994956998141850096114e-14,2.42252065798588216557696108710718761e+00,1.76883633822415377489582097373982452e+00,9.71399409333435151465967614967495375e-01,1.16381956793542181615859446889370735e+00,4.94637856176162586484457735003060965e-01,8.76823807344241881183601826022460431e-01,1.48297383004558303427782022231057545e+00,1.76883633822415377489582097373982452e+00
